100,100,0.5,100,882,25;7838
100,100,0.5,100,189,25;8866
100,100,0.5,900,845,25;7650
100,100,0.5,100,483,25;7862
100,100,0.5,500,484,25;8336
100,100,0.5,900,317,25;8354
100,100,0.5,100,519,25;8184
100,100,0.5,500,455,25;8080
100,100,0.5,100,482,25;8126
100,100,0.5,900,480,25;7664
100,100,0.5,500,406,25;8606
100,100,0.5,900,585,25;7714
100,100,0.5,100,128,25;9148
100,100,0.5,100,696,25;7912
100,100,0.5,500,78,25;9268
100,100,0.5,500,537,25;7948
100,100,0.5,100,898,25;7670
100,100,0.5,900,229,25;8666
100,100,0.5,100,754,25;7868
100,100,0.5,500,9,25;10180
100,100,0.5,900,399,25;8028
100,100,0.5,100,424,25;8242
100,100,0.5,100,589,25;8246
100,100,0.5,500,59,25;9300
100,100,0.5,500,555,25;7578
100,100,0.5,900,63,25;9654
100,100,0.5,100,427,25;8414
100,100,0.5,500,705,25;8018
100,100,0.5,900,405,25;7940
100,100,0.5,500,131,25;9094
100,100,0.5,500,979,25;7470
100,100,0.5,100,815,25;8068
100,100,0.5,500,995,25;7614
100,100,0.5,900,765,25;8042
100,100,0.5,100,186,25;8806
100,100,0.5,900,798,25;7652
100,100,0.5,900,267,25;8448
100,100,0.5,100,195,25;8800
100,100,0.5,100,952,25;7460
100,100,0.5,900,96,25;9062
100,100,0.5,500,616,25;8200
100,100,0.5,500,215,25;8702
100,100,0.5,900,699,25;8126
100,100,0.5,500,95,25;9338
100,100,0.5,500,824,25;7620
100,100,0.5,100,978,25;7920
100,100,0.5,100,304,25;8442
100,100,0.5,100,831,25;7680
100,100,0.5,900,985,25;7558
100,100,0.5,900,988,25;7676
100,100,0.5,900,327,25;8832
100,100,0.5,900,271,25;8410
100,100,0.5,500,244,25;8568
100,100,0.5,100,331,25;8626
100,100,0.5,500,686,25;7682
100,100,0.5,500,681,25;8144
100,100,0.5,900,118,25;9138
100,100,0.5,900,980,25;7764
100,100,0.5,900,907,25;7728
100,100,0.5,100,963,25;7770
100,100,0.5,500,231,25;8500
100,100,0.5,900,19,25;10140
100,100,0.5,500,812,25;7678
100,100,0.5,900,840,25;7520
100,100,0.5,100,714,25;8012
100,100,0.5,500,331,25;8582
100,100,0.5,100,706,25;8076
100,100,0.5,500,93,25;9450
100,100,0.5,500,437,25;8122
100,100,0.5,900,740,25;7664
100,100,0.5,100,806,25;7948
100,100,0.5,100,19,25;9768
100,100,0.5,500,21,25;9486
100,100,0.5,500,491,25;8734
100,100,0.5,900,473,25;8398
100,100,0.5,100,442,25;8320
100,100,0.5,900,326,25;8522
100,100,0.5,500,262,25;8618
100,100,0.5,500,874,25;7672
100,100,0.5,500,688,25;7744
100,100,0.5,100,8,25;10234
100,100,0.5,500,464,25;8154
100,100,0.5,900,960,25;7576
100,100,0.5,900,860,25;7602
100,100,0.5,100,370,25;8206
100,100,0.5,100,210,25;8142
100,100,0.5,100,461,25;8634
100,100,0.5,100,807,25;7542
100,100,0.5,900,630,25;7984
100,100,0.5,900,770,25;7898
100,100,0.5,100,271,25;8716
100,100,0.5,500,877,25;7776
100,100,0.5,900,257,25;8554
100,100,0.5,500,722,25;7878
100,100,0.5,100,155,25;9280
100,100,0.5,100,734,25;8048
100,100,0.5,900,491,25;8342
100,100,0.5,500,294,25;8464
100,100,0.5,900,243,25;8234
100,100,0.5,100,167,25;9018
100,100,0.5,100,136,25;8854
100,100,0.5,100,41,25;9712
100,100,0.5,900,445,25;8304
100,100,0.5,900,339,25;8348
100,100,0.5,500,243,25;8720
100,100,0.5,900,171,25;8786
100,100,0.5,100,162,25;8782
100,100,0.5,900,686,25;8036
100,100,0.5,900,541,25;7968
100,100,0.5,100,104,25;8992
100,100,0.5,500,61,25;9148
100,100,0.5,100,822,25;7876
100,100,0.5,100,824,25;7446
100,100,0.5,900,182,25;9130
100,100,0.5,500,113,25;9392
100,100,0.5,900,777,25;7852
100,100,0.5,500,485,25;8282
100,100,0.5,900,423,25;8524
100,100,0.5,100,851,25;8008
100,100,0.5,100,138,25;9042
100,100,0.5,500,586,25;8044
100,100,0.5,100,314,25;8476
100,100,0.5,100,723,25;8010
100,100,0.5,900,298,25;7988
100,100,0.5,900,538,25;7994
100,100,0.5,900,698,25;8202
100,100,0.5,100,228,25;8240
100,100,0.5,100,219,25;8730
100,100,0.5,500,399,25;8508
100,100,0.5,100,398,25;8440
100,100,0.5,100,282,25;8508
100,100,0.5,900,432,25;8306
100,100,0.5,900,256,25;8874
100,100,0.5,100,710,25;7640
100,100,0.5,100,88,25;8890
100,100,0.5,900,465,25;8642
100,100,0.5,900,992,25;7702
100,100,0.5,900,272,25;8510
100,100,0.5,900,328,25;8710
100,100,0.5,900,102,25;9506
100,100,0.5,100,346,25;8588
100,100,0.5,900,407,25;8234
100,100,0.5,900,974,25;7568
100,100,0.5,100,468,25;8494
100,100,0.5,100,343,25;8362
100,100,0.5,900,806,25;7926
100,100,0.5,100,451,25;7952
100,100,0.5,900,979,25;7858
100,100,0.5,500,378,25;8358
100,100,0.5,900,219,25;9114
100,100,0.5,100,743,25;8204
100,100,0.5,500,528,25;7938
100,100,0.5,100,590,25;7874
100,100,0.5,500,316,25;8570
100,100,0.5,500,507,25;8034
100,100,0.5,100,855,25;7828
100,100,0.5,100,794,25;7614
100,100,0.5,500,621,25;7952
100,100,0.5,100,322,25;8490
100,100,0.5,500,125,25;9708
100,100,0.5,100,960,25;7490
100,100,0.5,500,543,25;7940
100,100,0.5,900,134,25;9094
100,100,0.5,900,938,25;7770
100,100,0.5,500,880,25;7752
100,100,0.5,100,439,25;8498
100,100,0.5,500,405,25;8186
100,100,0.5,500,161,25;8998
100,100,0.5,900,441,25;8420
100,100,0.5,900,529,25;8126
100,100,0.5,900,218,25;8968
100,100,0.5,500,104,25;9530
100,100,0.5,500,531,25;7988
100,100,0.5,900,947,25;7894
100,100,0.5,100,496,25;8382
100,100,0.5,100,856,25;7536
100,100,0.5,100,497,25;8394
100,100,0.5,100,869,25;7754
100,100,0.5,500,663,25;8026
100,100,0.5,500,400,25;8446
100,100,0.5,900,113,25;9296
100,100,0.5,500,627,25;7574
100,100,0.5,500,607,25;7956
100,100,0.5,500,955,25;7688
100,100,0.5,900,981,25;7738
100,100,0.5,900,380,25;8412
100,100,0.5,100,598,25;7748
100,100,0.5,500,897,25;7864
100,100,0.5,500,58,25;9306
100,100,0.5,100,66,25;9228
100,100,0.5,100,160,25;9386
100,100,0.5,900,609,25;8020
100,100,0.5,100,480,25;8416
100,100,0.5,500,680,25;7630
100,100,0.5,500,260,25;8838
100,100,0.5,500,504,25;8284
100,100,0.5,500,79,25;9376
100,100,0.5,500,4,25;9856
100,100,0.5,100,859,25;7766
100,100,0.5,900,104,25;9448
100,100,0.5,500,519,25;8208
100,100,0.5,500,49,25;9530
100,100,0.5,100,97,25;9466
100,100,0.5,500,415,25;8242
100,100,0.5,900,692,25;7982
100,100,0.5,500,658,25;8242
100,100,0.5,500,712,25;7824
100,100,0.5,900,895,25;8022
100,100,0.5,100,444,25;8436
100,100,0.5,900,90,25;9188
100,100,0.5,500,269,25;8560
100,100,0.5,900,884,25;7818
100,100,0.5,100,51,25;9712
100,100,0.5,100,407,25;8224
100,100,0.5,500,490,25;7976
100,100,0.5,500,147,25;9042
100,100,0.5,500,671,25;7820
100,100,0.5,900,365,25;8398
100,100,0.5,500,211,25;8986
100,100,0.5,500,449,25;8264
100,100,0.5,900,881,25;7880
100,100,0.5,900,275,25;8388
100,100,0.5,900,31,25;9710
100,100,0.5,500,535,25;8102
100,100,0.5,900,741,25;8072
100,100,0.5,100,991,25;7816
100,100,0.5,500,272,25;8800
100,100,0.5,900,654,25;8074
100,100,0.5,100,139,25;9126
100,100,0.5,900,877,25;8088
100,100,0.5,500,80,25;9462
100,100,0.5,900,194,25;8540
100,100,0.5,500,679,25;7990
100,100,0.5,500,343,25;8336
100,100,0.5,500,591,25;7694
100,100,0.5,100,158,25;8950
100,100,0.5,900,899,25;8160
100,100,0.5,100,44,25;9444
100,100,0.5,500,945,25;7504
100,100,0.5,900,499,25;7970
100,100,0.5,100,106,25;8582
100,100,0.5,900,650,25;8448
100,100,0.5,100,125,25;8870
100,100,0.5,500,851,25;8046
100,100,0.5,100,777,25;7850
100,100,0.5,500,165,25;8828
100,100,0.5,100,140,25;8896
100,100,0.5,500,481,25;8094
100,100,0.5,900,673,25;7800
100,100,0.5,100,338,25;8242
100,100,0.5,900,167,25;9380
100,100,0.5,100,819,25;7586
100,100,0.5,500,168,25;8528
100,100,0.5,900,769,25;7806
100,100,0.5,100,832,25;8022
100,100,0.5,900,496,25;8024
100,100,0.5,100,64,25;9364
100,100,0.5,900,283,25;8572
100,100,0.5,500,908,25;7810
100,100,0.5,100,640,25;7400
100,100,0.5,900,89,25;9092
100,100,0.5,900,231,25;8894
100,100,0.5,100,910,25;7856
100,100,0.5,900,108,25;8968
100,100,0.5,500,67,25;9406
100,100,0.5,100,920,25;7636
100,100,0.5,100,511,25;8086
100,100,0.5,900,54,25;9720
100,100,0.5,500,414,25;8272
100,100,0.5,900,734,25;7516
100,100,0.5,500,629,25;8176
100,100,0.5,100,988,25;7370
100,100,0.5,500,815,25;7758
100,100,0.5,100,947,25;7876
100,100,0.5,500,172,25;9112
100,100,0.5,900,793,25;7930
100,100,0.5,500,408,25;8200
100,100,0.5,500,769,25;7628
100,100,0.5,900,382,25;8450
100,100,0.5,500,758,25;7924
100,100,0.5,900,38,25;9648
100,100,0.5,500,864,25;7782
100,100,0.5,500,713,25;7946
100,100,0.5,500,701,25;7762
100,100,0.5,900,575,25;8048
100,100,0.5,100,132,25;9152
100,100,0.5,900,287,25;8820
100,100,0.5,500,182,25;8840
100,100,0.5,500,146,25;9188
100,100,0.5,900,384,25;8404
100,100,0.5,900,684,25;8236
100,100,0.5,500,598,25;8096
100,100,0.5,900,247,25;8496
100,100,0.5,100,341,25;8220
100,100,0.5,100,279,25;8838
100,100,0.5,500,568,25;7878
100,100,0.5,100,687,25;7972
100,100,0.5,500,420,25;8472
100,100,0.5,100,504,25;8052
100,100,0.5,900,67,25;9084
100,100,0.5,100,700,25;7530
100,100,0.5,100,185,25;8888
100,100,0.5,900,848,25;7880
100,100,0.5,900,745,25;7816
100,100,0.5,100,980,25;7650
100,100,0.5,500,536,25;8406
100,100,0.5,100,53,25;9246
100,100,0.5,100,396,25;8082
100,100,0.5,100,935,25;7680
100,100,0.5,500,16,25;9708
100,100,0.5,900,91,25;9386
100,100,0.5,900,701,25;7914
100,100,0.5,900,748,25;8348
100,100,0.5,900,601,25;8036
100,100,0.5,100,42,25;10036
100,100,0.5,900,456,25;8740
100,100,0.5,900,192,25;8708
100,100,0.5,900,983,25;7682
100,100,0.5,100,76,25;9494
100,100,0.5,100,434,25;8338
100,100,0.5,500,813,25;8250
100,100,0.5,500,390,25;8090
100,100,0.5,100,52,25;9478
100,100,0.5,100,15,25;9672
100,100,0.5,900,737,25;8070
100,100,0.5,500,68,25;9088
100,100,0.5,900,132,25;9234
100,100,0.5,500,33,25;9364
100,100,0.5,900,620,25;8344
100,100,0.5,500,460,25;8066
100,100,0.5,500,421,25;8220
100,100,0.5,900,58,25;9104
100,100,0.5,100,932,25;7584
100,100,0.5,500,196,25;9236
100,100,0.5,900,286,25;8792
100,100,0.5,500,239,25;8636
100,100,0.5,900,98,25;9414
100,100,0.5,900,22,25;9668
100,100,0.5,100,312,25;8974
100,100,0.5,500,592,25;8232
100,100,0.5,100,242,25;8656
100,100,0.5,100,683,25;7854
100,100,0.5,100,733,25;8010
100,100,0.5,100,152,25;9378
100,100,0.5,100,300,25;8796
100,100,0.5,100,601,25;8636
100,100,0.5,500,201,25;9078
100,100,0.5,100,745,25;7990
100,100,0.5,900,199,25;8822
100,100,0.5,900,478,25;8182
100,100,0.5,500,310,25;8936
100,100,0.5,900,82,25;9274
100,100,0.5,500,544,25;8064
100,100,0.5,500,270,25;8176
100,100,0.5,900,265,25;8856
100,100,0.5,100,267,25;8850
100,100,0.5,100,812,25;7410
100,100,0.5,900,941,25;7512
100,100,0.5,500,832,25;7974
100,100,0.5,500,5,25;10082
100,100,0.5,100,27,25;9536
100,100,0.5,100,361,25;8686
100,100,0.5,100,516,25;8214
100,100,0.5,900,105,25;9340
100,100,0.5,500,727,25;7654
100,100,0.5,500,368,25;8646
100,100,0.5,900,819,25;7774
100,100,0.5,900,662,25;7720
100,100,0.5,900,642,25;7724
100,100,0.5,900,776,25;8134
100,100,0.5,100,61,25;9952
100,100,0.5,900,135,25;9320
100,100,0.5,100,881,25;8018
100,100,0.5,900,438,25;7974
100,100,0.5,900,545,25;7762
100,100,0.5,500,691,25;7922
100,100,0.5,100,616,25;7886
100,100,0.5,100,749,25;7888
100,100,0.5,100,579,25;8188
100,100,0.5,900,551,25;8178
100,100,0.5,900,296,25;8734
100,100,0.5,100,362,25;8550
100,100,0.5,900,341,25;8474
100,100,0.5,100,789,25;7596
100,100,0.5,100,374,25;8518
100,100,0.5,500,177,25;8612
100,100,0.5,100,633,25;8056
100,100,0.5,100,306,25;8518
100,100,0.5,500,255,25;8694
100,100,0.5,900,6,25;9654
100,100,0.5,500,793,25;7942
100,100,0.5,100,368,25;8922
100,100,0.5,500,808,25;8036
100,100,0.5,900,340,25;8104
100,100,0.5,100,275,25;8480
100,100,0.5,900,858,25;7482
100,100,0.5,500,384,25;8678
100,100,0.5,900,226,25;8964
100,100,0.5,900,246,25;8790
100,100,0.5,900,251,25;8674
100,100,0.5,500,946,25;7978
100,100,0.5,100,320,25;8824
100,100,0.5,100,783,25;7950
100,100,0.5,900,335,25;8212
100,100,0.5,500,286,25;8196
100,100,0.5,900,649,25;7694
100,100,0.5,100,896,25;7700
100,100,0.5,100,802,25;8086
100,100,0.5,500,654,25;8328
100,100,0.5,100,839,25;8244
100,100,0.5,900,510,25;8150
100,100,0.5,900,159,25;8864
100,100,0.5,100,997,25;7408
100,100,0.5,500,941,25;7774
100,100,0.5,900,230,25;8952
100,100,0.5,100,289,25;8280
100,100,0.5,500,433,25;7910
100,100,0.5,900,297,25;8454
100,100,0.5,100,460,25;8194
100,100,0.5,900,929,25;7268
100,100,0.5,900,970,25;7388
100,100,0.5,100,702,25;8202
100,100,0.5,100,375,25;8524
100,100,0.5,500,804,25;7866
100,100,0.5,900,41,25;9924
100,100,0.5,900,126,25;9426
100,100,0.5,100,971,25;7796
100,100,0.5,900,896,25;7942
100,100,0.5,100,763,25;8056
100,100,0.5,100,724,25;8124
100,100,0.5,500,957,25;7620
100,100,0.5,100,507,25;7984
100,100,0.5,100,979,25;7294
100,100,0.5,500,179,25;8678
100,100,0.5,900,389,25;8312
100,100,0.5,900,801,25;7928
100,100,0.5,100,902,25;7980
100,100,0.5,900,632,25;8274
100,100,0.5,100,566,25;7846
100,100,0.5,500,314,25;8148
100,100,0.5,100,575,25;8296
100,100,0.5,100,728,25;7910
100,100,0.5,500,25,25;9900
100,100,0.5,100,274,25;8560
100,100,0.5,500,980,25;7570
100,100,0.5,900,211,25;8312
100,100,0.5,900,185,25;8842
100,100,0.5,500,909,25;7738
100,100,0.5,100,523,25;8470
100,100,0.5,500,970,25;7514
100,100,0.5,900,274,25;8634
100,100,0.5,100,732,25;7974
100,100,0.5,900,71,25;9020
100,100,0.5,500,806,25;8126
100,100,0.5,500,640,25;7872
100,100,0.5,900,605,25;8036
100,100,0.5,500,136,25;8966
100,100,0.5,100,785,25;7916
100,100,0.5,100,973,25;7372
100,100,0.5,100,790,25;7332
100,100,0.5,500,647,25;7736
100,100,0.5,100,438,25;8132
100,100,0.5,100,308,25;8098
100,100,0.5,500,894,25;7546
100,100,0.5,100,596,25;8082
100,100,0.5,900,258,25;8786
100,100,0.5,100,348,25;8798
100,100,0.5,500,164,25;8864
100,100,0.5,900,74,25;9194
100,100,0.5,500,774,25;7994
100,100,0.5,500,690,25;7916
100,100,0.5,100,225,25;8592
100,100,0.5,100,719,25;7708
100,100,0.5,100,188,25;8762
100,100,0.5,900,165,25;8586
100,100,0.5,900,672,25;8030
100,100,0.5,500,195,25;8592
100,100,0.5,900,706,25;8164
100,100,0.5,900,449,25;8000
100,100,0.5,900,954,25;7454
100,100,0.5,500,512,25;8336
100,100,0.5,900,621,25;7700
100,100,0.5,100,168,25;8846
100,100,0.5,900,202,25;8512
100,100,0.5,900,260,25;8436
100,100,0.5,900,574,25;7804
100,100,0.5,100,715,25;7834
100,100,0.5,500,366,25;8192
100,100,0.5,100,246,25;8546
100,100,0.5,500,143,25;8990
100,100,0.5,100,415,25;8482
100,100,0.5,900,705,25;7792
100,100,0.5,500,348,25;8280
100,100,0.5,100,222,25;8602
100,100,0.5,900,952,25;7812
100,100,0.5,900,757,25;8016
100,100,0.5,500,794,25;7616
100,100,0.5,900,902,25;7952
100,100,0.5,500,820,25;8124
100,100,0.5,500,30,25;9860
100,100,0.5,900,46,25;9828
100,100,0.5,500,933,25;7668
100,100,0.5,500,279,25;8596
100,100,0.5,900,507,25;7968
100,100,0.5,500,258,25;8582
100,100,0.5,100,387,25;8172
100,100,0.5,900,547,25;8190
100,100,0.5,900,498,25;8244
100,100,0.5,900,864,25;7754
100,100,0.5,500,960,25;7406
100,100,0.5,500,791,25;7456
100,100,0.5,500,87,25;9762
100,100,0.5,100,529,25;7872
100,100,0.5,900,450,25;8312
100,100,0.5,100,328,25;8754
100,100,0.5,900,484,25;8320
100,100,0.5,100,163,25;9002
100,100,0.5,500,225,25;8680
100,100,0.5,500,657,25;8140
100,100,0.5,900,36,25;9842
100,100,0.5,900,362,25;8426
100,100,0.5,900,841,25;7512
100,100,0.5,500,402,25;8070
100,100,0.5,900,376,25;8438
100,100,0.5,100,131,25;8688
100,100,0.5,500,151,25;9390
100,100,0.5,500,6,25;9838
100,100,0.5,500,397,25;8190
100,100,0.5,900,854,25;7960
100,100,0.5,900,452,25;8490
100,100,0.5,100,729,25;7828
100,100,0.5,500,630,25;7714
100,100,0.5,100,494,25;8156
100,100,0.5,900,965,25;7566
100,100,0.5,500,644,25;8024
100,100,0.5,100,205,25;8576
100,100,0.5,900,75,25;9330
100,100,0.5,100,757,25;7852
100,100,0.5,500,826,25;8042
100,100,0.5,900,814,25;7936
100,100,0.5,100,653,25;7954
100,100,0.5,900,852,25;7792
100,100,0.5,900,761,25;7574
100,100,0.5,100,433,25;8002
100,100,0.5,900,577,25;7794
100,100,0.5,900,935,25;7404
100,100,0.5,100,10,25;9530
100,100,0.5,500,714,25;7868
100,100,0.5,500,797,25;7532
100,100,0.5,500,475,25;8498
100,100,0.5,500,322,25;8726
100,100,0.5,900,492,25;8188
100,100,0.5,500,28,25;9506
100,100,0.5,500,382,25;8378
100,100,0.5,500,155,25;8910
100,100,0.5,900,344,25;8776
100,100,0.5,900,172,25;9272
100,100,0.5,900,379,25;8264
100,100,0.5,100,605,25;7932
100,100,0.5,900,421,25;8010
100,100,0.5,500,748,25;7678
100,100,0.5,900,722,25;8174
100,100,0.5,900,623,25;8120
100,100,0.5,100,708,25;8130
100,100,0.5,100,540,25;7988
100,100,0.5,500,989,25;7888
100,100,0.5,500,482,25;8476
100,100,0.5,500,787,25;8008
100,100,0.5,100,435,25;8506
100,100,0.5,500,478,25;8560
100,100,0.5,100,542,25;8036
100,100,0.5,900,898,25;7716
100,100,0.5,100,876,25;7518
100,100,0.5,900,3,25;9990
100,100,0.5,500,876,25;7660
100,100,0.5,100,382,25;8714
100,100,0.5,500,178,25;8836
100,100,0.5,900,68,25;9624
100,100,0.5,500,194,25;8792
100,100,0.5,500,639,25;8200
100,100,0.5,900,613,25;8396
100,100,0.5,900,453,25;8454
100,100,0.5,100,68,25;9284
100,100,0.5,900,553,25;8100
100,100,0.5,100,738,25;7752
100,100,0.5,500,315,25;8390
100,100,0.5,500,214,25;8864
100,100,0.5,500,725,25;8112
100,100,0.5,900,115,25;9134
100,100,0.5,100,509,25;8192
100,100,0.5,100,344,25;8500
100,100,0.5,500,858,25;7532
100,100,0.5,500,646,25;8018
100,100,0.5,500,887,25;7708
100,100,0.5,900,515,25;8198
100,100,0.5,500,781,25;8194
100,100,0.5,900,479,25;8208
100,100,0.5,900,804,25;7728
100,100,0.5,500,383,25;8376
100,100,0.5,900,233,25;8878
100,100,0.5,500,954,25;7182
100,100,0.5,100,108,25;8864
100,100,0.5,500,393,25;8364
100,100,0.5,500,626,25;7814
100,100,0.5,500,672,25;7410
100,100,0.5,500,779,25;7862
100,100,0.5,100,551,25;8546
100,100,0.5,500,882,25;7518
100,100,0.5,500,180,25;9006
100,100,0.5,100,100,25;8984
100,100,0.5,500,330,25;8522
100,100,0.5,500,925,25;7650
100,100,0.5,900,403,25;8430
100,100,0.5,100,45,25;9594
100,100,0.5,500,524,25;8336
100,100,0.5,100,257,25;8630
100,100,0.5,100,18,25;9554
100,100,0.5,100,339,25;8560
100,100,0.5,100,107,25;9204
100,100,0.5,100,944,25;7744
100,100,0.5,500,951,25;7976
100,100,0.5,900,157,25;9194
100,100,0.5,100,422,25;8416
100,100,0.5,500,964,25;7632
100,100,0.5,500,204,25;8856
100,100,0.5,900,789,25;7822
100,100,0.5,900,203,25;8948
100,100,0.5,100,141,25;8752
100,100,0.5,500,965,25;7746
100,100,0.5,100,761,25;7930
100,100,0.5,500,973,25;7672
100,100,0.5,100,929,25;7572
100,100,0.5,100,347,25;8262
100,100,0.5,900,599,25;7980
100,100,0.5,100,356,25;8078
100,100,0.5,500,944,25;7884
100,100,0.5,500,943,25;7598
100,100,0.5,900,641,25;7564
100,100,0.5,500,600,25;7978
100,100,0.5,900,285,25;8482
100,100,0.5,900,402,25;8138
100,100,0.5,100,752,25;8006
100,100,0.5,900,927,25;7906
100,100,0.5,100,199,25;9072
100,100,0.5,500,72,25;9032
100,100,0.5,900,315,25;8452
100,100,0.5,900,44,25;9626
100,100,0.5,100,857,25;7538
100,100,0.5,900,516,25;7968
100,100,0.5,500,878,25;7478
100,100,0.5,900,835,25;7672
100,100,0.5,900,15,25;9970
100,100,0.5,500,340,25;8110
100,100,0.5,100,948,25;7616
100,100,0.5,500,902,25;7714
100,100,0.5,100,887,25;8096
100,100,0.5,100,62,25;9330
100,100,0.5,500,55,25;9796
100,100,0.5,500,923,25;7712
100,100,0.5,100,69,25;9224
100,100,0.5,100,878,25;7804
100,100,0.5,100,491,25;7916
100,100,0.5,900,26,25;9760
100,100,0.5,100,36,25;10096
100,100,0.5,900,913,25;7960
100,100,0.5,900,729,25;7982
100,100,0.5,500,38,25;9222
100,100,0.5,900,648,25;8374
100,100,0.5,500,773,25;7810
100,100,0.5,900,14,25;9956
100,100,0.5,100,490,25;8500
100,100,0.5,500,249,25;8906
100,100,0.5,500,207,25;8520
100,100,0.5,900,237,25;9086
100,100,0.5,500,226,25;8794
100,100,0.5,500,642,25;7972
100,100,0.5,500,320,25;8348
100,100,0.5,100,965,25;7648
100,100,0.5,500,163,25;8986
100,100,0.5,900,269,25;8384
100,100,0.5,100,834,25;7324
100,100,0.5,900,651,25;8512
100,100,0.5,500,673,25;7710
100,100,0.5,900,824,25;7614
100,100,0.5,100,668,25;8142
100,100,0.5,100,888,25;8096
100,100,0.5,100,142,25;9152
100,100,0.5,500,505,25;8216
100,100,0.5,900,123,25;9742
100,100,0.5,900,564,25;8138
100,100,0.5,500,698,25;8062
100,100,0.5,100,639,25;7788
100,100,0.5,900,350,25;8368
100,100,0.5,900,892,25;7618
100,100,0.5,500,355,25;8480
100,100,0.5,900,5,25;9680
100,100,0.5,500,697,25;7792
100,100,0.5,500,357,25;8140
100,100,0.5,900,393,25;8292
100,100,0.5,100,1000,25;7606
100,100,0.5,100,405,25;8652
100,100,0.5,900,467,25;8430
100,100,0.5,900,758,25;7978
100,100,0.5,900,378,25;8356
100,100,0.5,100,420,25;8160
100,100,0.5,900,573,25;8384
100,100,0.5,500,765,25;7892
100,100,0.5,500,170,25;9062
100,100,0.5,900,839,25;7522
100,100,0.5,500,732,25;7632
100,100,0.5,500,473,25;7894
100,100,0.5,900,782,25;7772
100,100,0.5,500,257,25;8684
100,100,0.5,900,342,25;8506
100,100,0.5,900,168,25;8802
100,100,0.5,500,353,25;8410
100,100,0.5,500,109,25;9050
100,100,0.5,100,194,25;8930
100,100,0.5,900,477,25;8160
100,100,0.5,500,618,25;8290
100,100,0.5,100,791,25;7844
100,100,0.5,500,924,25;7352
100,100,0.5,100,697,25;7862
100,100,0.5,500,790,25;7862
100,100,0.5,100,527,25;7912
100,100,0.5,100,485,25;8138
100,100,0.5,100,34,25;9448
100,100,0.5,500,753,25;7854
100,100,0.5,500,789,25;7840
100,100,0.5,900,448,25;8070
100,100,0.5,500,879,25;7408
100,100,0.5,500,624,25;7858
100,100,0.5,500,480,25;8222
100,100,0.5,100,692,25;8236
100,100,0.5,500,525,25;7898
100,100,0.5,900,347,25;8398
100,100,0.5,500,599,25;8068
100,100,0.5,500,800,25;7422
100,100,0.5,500,213,25;8868
100,100,0.5,900,24,25;9812
100,100,0.5,100,452,25;8250
100,100,0.5,900,180,25;9046
100,100,0.5,900,530,25;7698
100,100,0.5,500,407,25;8092
100,100,0.5,900,558,25;8226
100,100,0.5,100,955,25;7530
100,100,0.5,100,403,25;8214
100,100,0.5,100,392,25;8418
100,100,0.5,100,90,25;9130
100,100,0.5,900,830,25;7794
100,100,0.5,900,598,25;8034
100,100,0.5,500,224,25;8924
100,100,0.5,900,611,25;7872
100,100,0.5,500,940,25;7738
100,100,0.5,500,90,25;9430
100,100,0.5,900,277,25;8856
100,100,0.5,900,822,25;7826
100,100,0.5,100,587,25;7756
100,100,0.5,100,537,25;7950
100,100,0.5,100,846,25;7498
100,100,0.5,100,826,25;7396
100,100,0.5,900,816,25;8020
100,100,0.5,100,530,25;8342
100,100,0.5,500,538,25;8066
100,100,0.5,500,665,25;8012
100,100,0.5,900,143,25;9020
100,100,0.5,100,508,25;8238
100,100,0.5,500,242,25;8718
100,100,0.5,100,775,25;7838
100,100,0.5,900,524,25;8208
100,100,0.5,100,825,25;7842
100,100,0.5,900,225,25;8792
100,100,0.5,100,841,25;7846
100,100,0.5,100,526,25;7724
100,100,0.5,900,517,25;7740
100,100,0.5,500,834,25;7744
100,100,0.5,500,831,25;7884
100,100,0.5,900,924,25;7954
100,100,0.5,100,998,25;7420
100,100,0.5,900,717,25;7742
100,100,0.5,100,993,25;7468
100,100,0.5,100,294,25;8694
100,100,0.5,900,920,25;7914
100,100,0.5,900,521,25;8116
100,100,0.5,100,974,25;7548
100,100,0.5,500,50,25;9426
100,100,0.5,100,29,25;9786
100,100,0.5,100,895,25;7786
100,100,0.5,900,871,25;7942
100,100,0.5,100,447,25;8188
100,100,0.5,900,110,25;9258
100,100,0.5,900,875,25;7716
100,100,0.5,500,19,25;9630
100,100,0.5,900,284,25;8652
100,100,0.5,100,264,25;8748
100,100,0.5,900,220,25;8980
100,100,0.5,900,727,25;7866
100,100,0.5,100,379,25;8628
100,100,0.5,500,915,25;7806
100,100,0.5,100,431,25;8408
100,100,0.5,900,570,25;8094
100,100,0.5,100,327,25;8560
100,100,0.5,500,362,25;8206
100,100,0.5,100,122,25;9404
100,100,0.5,500,429,25;8252
100,100,0.5,100,798,25;7484
100,100,0.5,100,412,25;8152
100,100,0.5,100,862,25;7874
100,100,0.5,100,334,25;8276
100,100,0.5,100,577,25;8138
100,100,0.5,900,631,25;7872
100,100,0.5,100,410,25;7964
100,100,0.5,900,993,25;8046
100,100,0.5,900,146,25;8948
100,100,0.5,900,842,25;7894
100,100,0.5,900,371,25;8646
100,100,0.5,500,241,25;8942
100,100,0.5,100,174,25;8912
100,100,0.5,100,58,25;9330
100,100,0.5,500,254,25;8656
100,100,0.5,100,467,25;7826
100,100,0.5,900,670,25;8186
100,100,0.5,100,85,25;9314
